class,x,y
A,2.16754301651,3.35414643086
D,-0.447011663133,-0.539708709137
C,-2.27721916304,-2.88504068907
A,1.55319379706,2.81605958516
A,1.83303126338,2.55030155059
A,2.50831054176,3.39431422011
C,-2.05923438412,-2.39527167724
A,1.26912605881,3.30061487461
C,-1.65798888879,-3.36670470448
A,2.90629310375,2.39745495342
B,2.26672550335,0.7328139319
A,1.64886284308,3.76942578219
B,2.156278021,0.418547636581
D,-0.209578507111,-1.02089866511
B,1.77928353257,-0.490237784767
A,1.75887699473,2.63610561921
A,2.39050050754,3.2843218129
A,1.32030214679,3.01376456345
D,0.302468692288,0.383050199365
C,-2.21561313264,-2.50165199499
C,-1.99309190051,-2.62481315025
D,0.698889032064,-0.722668223382
A,1.40984619573,3.10568010342
B,1.99808941595,0.348411212301
D,0.310143304435,0.444812996029
A,2.20445535734,2.57682014322
B,1.93943540634,0.0189509898333
D,-0.498495463191,-1.54076621255
A,2.75652969418,2.68657662481
A,1.20127167981,2.64989242971
C,-1.96705340314,-3.07349323685
D,-0.753455875164,-1.50928829827
D,-0.329446444454,-0.689870808219
D,0.0372774551648,0.0570296890846
A,1.77340223817,2.85349905393
A,2.09844505131,2.78544730921
B,2.42670921751,0.179490426946
A,2.1397686611,3.06106653032
D,-0.735799619405,-0.712036806494
C,-1.8645902282,-3.22964965023
C,-0.708506242581,-3.76784322249
B,2.60375414201,-0.30706410702
C,-2.24195863056,-2.3751128036
C,-0.222961633472,-2.84789590991
A,2.65041786438,3.48449136615
D,-0.679208094813,-0.242672267957
B,2.25194301428,0.0728384315155
D,-0.9890820231,0.280428796953
B,2.42619618442,1.23189591686
A,2.05139713157,2.41543634118
C,-1.12126270357,-2.84687415936
B,2.30787863418,0.303998351992
B,2.64506183447,0.626054336183
D,-1.32981212992,-1.03614495225
B,2.3723253265,0.27637115335
D,-0.832312793337,0.0408565396797
A,1.04296984658,3.38825221488
B,3.05698253522,0.221952482303
D,-0.760994232886,-0.714027660403
B,2.3887361229,0.789976086758
B,2.70414112988,-0.411723879463
D,-0.00587181167994,-0.988401694071
C,-2.1072906654,-2.15316991148
A,1.80801548649,1.81827848699
C,-1.50079489456,-2.96358309665
A,1.8835076579,2.99849701443
C,-1.52250509752,-3.4542762965
D,0.394230633567,-0.647267588623
B,2.08716103214,-0.191586850416
D,-0.727721219226,-0.591876079112
C,-1.5736752781,-2.49473632747
D,-0.482905339263,-0.242595010507
A,1.13235129498,3.55368409195
A,2.5974844956,2.21083723722
A,2.54645541271,3.14007423485
C,-1.32643004214,-3.36828319548
A,2.31654030988,2.81156141991
C,-1.37694463424,-2.57692406319
B,2.03714060233,0.216361591136
D,-0.817818224855,-1.227283793
C,-1.72650364576,-3.58948756676
C,-1.16740091711,-3.23967751962
D,-1.16061508108,0.156852679785
B,1.40368198684,-0.295872856236
A,1.87490851038,3.25521537031
C,-2.41579366472,-2.77713742015
B,2.35289331927,0.193825496125
B,2.144583984,0.418124923327
D,-0.0346958537832,-0.986833314239
C,-1.95207228923,-2.55954444131
C,-1.57110313191,-2.96891613131
C,-1.72471741511,-3.18860638152
D,-0.469718349975,-0.424649578186
D,-0.608839287197,-0.82478072171
D,-0.574518498833,-1.17104623832
D,-0.442173923903,-0.377140691226
C,-1.20835917422,-2.67783487095
A,2.48283924897,2.31032567098
A,2.17199935448,3.24754530122
A,2.2294673129,3.84421211651
D,-0.230610897267,-1.54993405565
B,2.97866527558,0.020749460439
B,2.70294154184,0.0574332180533
B,2.19089777794,1.34824134434
C,-2.02340921239,-3.06010109201
C,-0.985626052664,-2.73174686608
A,2.6114949566,2.05187216076
B,2.63983822287,-0.435408952006
A,2.52348491824,2.31598383667
D,0.4964942642,-0.224426139745
A,2.88949798318,2.77758895409
C,-1.64758175182,-2.461828273
D,0.241674531523,-1.10256386962
C,-2.23529601951,-2.75568265716
D,-0.223622170245,-1.08504928142
A,2.87446116274,2.18729747571
C,-1.12088760777,-2.17351116888
A,2.94986086099,2.97150222006
D,-0.857725299181,-0.231695220363
A,3.51312002546,3.3862846156
B,1.65138610345,0.350251443961
