class,x,y
D,1.74607342971,-1.61707062886
C,1.88613474623,0.23633400259
A,0.45052837962,-3.1537758793
D,-0.551598841155,-2.00165601429
B,1.65439407708,-1.62543514028
D,1.29036316922,-1.47344940086
B,-0.339888715799,-4.53875447729
D,0.404312551422,3.57424573561
B,4.24432687981,-3.14957135526
B,2.32821380706,-2.21847571626
C,-4.6734180412,-1.75494418056
C,-0.0844618767693,2.23783346045
D,-1.63172195531,2.92436297927
A,4.07165614549,0.878076806553
D,0.443495236739,-2.38227759671
B,0.605074391364,-4.61796614975
D,1.03873023795,0.91861491196
A,4.29059260945,-2.87866937239
B,4.72434494951,-3.68023275782
A,-5.02331040717,0.0595619978846
D,1.75666692334,1.82225595815
B,4.07674426016,-4.72764141929
B,2.16180850056,-2.0864200287
A,2.17452886206,-0.885774866721
A,4.21428182488,-0.329180955154
C,2.58091536481,4.92020522966
A,3.58094974026,-1.54780929553
A,-1.02526089802,1.84749371356
B,2.50047931072,-2.87853937722
C,-1.37774397415,-2.8193176641
C,-2.05916687621,2.02925256205
A,3.49426771358,-2.61805231335
C,-3.77195784441,-1.96680889615
C,-3.25838166241,1.25134171738
C,-4.12791903789,-0.97947057162
C,-3.51772005245,-3.99994758698
D,-2.35148358991,1.66971700965
C,-3.38150600315,1.23926010792
B,0.257380545476,-2.84808495831
A,2.50941613305,-1.31837748531
B,2.24057987366,-2.44145471557
D,1.87324615145,-0.880739325723
B,-1.75067686241,-1.74799002348
C,1.4193139342,-0.956733185017
C,0.028790648722,4.36566703031
C,0.315926088904,4.16647212153
D,-3.4098915897,-0.426420338671
B,1.21708863344,-2.87774213718
D,-0.77239563989,-3.10786351323
B,1.99183839353,0.805236349257
C,1.30195360248,1.13612507927
B,-1.1509533952,-1.03656784141
D,1.9201120437,-0.0783024789745
B,1.92431031699,-4.59735521796
B,4.70174564053,-4.89627119213
B,0.233773041988,-3.52468847874
B,6.11055539115,-2.71743363214
A,4.78045280628,2.79423389329
C,-3.46397769605,1.35866608303
C,-5.2617066376,0.0847560003845
C,0.740003676171,1.71965176612
C,-2.61342623779,-1.07800198451
C,-3.1898396924,-2.84989111984
B,-1.14481493484,-4.12630079726
D,3.11605114589,-0.902747228896
B,3.7824607886,1.41708055298
C,1.98831818609,0.50541783982
B,2.02941958389,-2.5975374094
B,1.29288808019,0.938370934346
B,5.24530546107,-3.37913420724
D,0.287277768757,0.950991382721
A,1.71682832098,-2.19451283919
B,2.63805122887,-5.52397206616
B,3.0235634275,-4.33353315302
B,1.08217223715,-1.85487286203
B,0.750994617098,-5.52631908215
D,-0.748531107978,1.93123325986
A,3.07470282011,1.13924151581
C,-1.25690545352,-0.90760218574
C,-1.87410345492,-0.348214769608
B,1.97198106093,-3.07045700083
B,1.05572023259,-1.30618098338
A,3.20973168207,-2.52443522849
C,-4.7578506564,1.0532653854
D,1.67166010054,-2.39644417052
C,-2.19071287777,0.27770897275
C,-1.72228884804,2.32586544667
D,0.622184001931,0.748191593633
D,-1.32613363288,1.83883308926
D,-1.26790274142,0.0279979425213
D,0.750762441379,-0.316506488129
B,-1.18975870936,-1.49915714045
D,2.17986427175,0.680785061012
D,-0.269920143224,-0.581560397027
A,1.51355674826,-1.66814481357
