class,x,y
B,-1.96737603783,2.78754872787
D,1.58937349475,0.0658275495539
A,-1.66688987843,2.18731818234
C,-0.283231442458,0.854106169282
D,1.42886434816,0.464325986119
C,0.223047517639,0.771054453179
C,-0.0610591066959,0.586469570274
C,0.105333448122,0.267422691569
A,-2.12681157014,1.98304600585
D,1.58076941634,0.486597900007
D,1.99564689955,-0.0676674822231
C,0.435825518951,0.825497868718
B,-2.27812578848,2.50573458642
B,-1.43505439519,3.0856493708
C,0.358226827676,0.385593974705
C,-0.150927545566,1.13776579523
A,-0.937060832802,2.34581560154
C,-0.429883590213,0.202765069188
C,-0.433006201269,0.610365010462
A,-1.9731986876,2.07651606186
D,1.61122449421,-0.156803485259
D,1.61257775942,-0.598732733737
D,1.83912483476,0.425299839069
C,-0.225792721573,0.653037137907
C,-0.191790711173,0.516204715489
C,-0.198313466224,1.40948411895
D,1.28895706796,-0.0778303344807
C,-0.268000776125,0.815250760336
B,-1.25192832773,2.72407005933
A,-2.08550858781,2.15268705836
C,-0.417991571851,0.987874491064
C,-0.0903060605383,-0.164881033117
A,-1.79363110491,2.43560889798
C,0.249005830136,0.88670884021
B,-2.0709823249,2.05633243953
D,1.27042785933,0.0980925568065
B,-2.02595117597,2.26275831772
B,-1.26892675083,2.67445079543
A,-1.98627231516,2.01732100679
A,-1.26505412014,2.8744596896
D,1.82395969405,0.287551854401
D,1.3526173675,0.257227142412
C,0.094163957889,0.705933853966
B,-2.38308802227,2.24989842207
C,0.265158782852,0.446984483019
B,-1.74360073953,2.3411690217
C,-0.174884662165,0.279020926467
B,-1.91558556499,2.34292338228
A,-1.82053734512,2.56465659545
D,1.74495454587,1.01650728221
A,-2.32525028284,2.76295848796
B,-1.36015735986,2.33605100611
C,-0.287713150365,0.29221749413
D,1.71657635288,-0.0667006180134
A,-2.075686642,1.73541792843
D,1.5372209249,0.584097515915
B,-1.78738804438,2.26917622793
A,-1.75228987325,1.93595062837
A,-1.87017060509,2.6276655067
A,-1.25186971942,2.1986361755
B,-1.65272500769,2.69431276924
B,-1.48233715191,2.57143300599
D,1.14807164423,-0.236961378916
A,-1.36261185602,2.1536524749
B,-1.03391963293,2.76009469856
B,-1.89115236339,2.01399185544
A,-2.01125373329,1.92449523291
A,-1.87746695016,2.13919694163
D,1.40627845359,0.301670026467
B,-2.00834832441,2.43634971678
A,-1.39047231165,2.00334376664
C,0.00415699237888,0.791738790082
A,-1.03056331496,2.074932852
D,1.81461455143,0.274109147632
D,1.84460838006,0.529511998836
C,-0.248122486858,0.851503951567
D,2.10047964242,-0.32489036974
C,-0.511962037331,0.469837732811
A,-1.6327826074,2.34879730239
A,-1.57367663121,2.67658102125
B,-1.58693988663,2.68683601225
B,-1.90231677578,2.22724678124
A,-1.5988599416,2.69159083805
A,-1.67020919143,2.18902017293
B,-1.49868063545,2.78358310452
C,-0.112418399674,0.387753093973
A,-2.19695381865,2.45009046588
A,-1.26927093087,2.39744797641
B,-2.31957954432,2.81866893189
D,1.13952963777,-0.0890234501573
C,-0.283213607454,0.0741032847839
B,-2.35247133226,2.61794241049
D,2.01837946449,0.353146723747
C,-0.517400981024,0.683253101936
C,-0.00147978500113,0.680347614383
B,-1.15122798298,3.02448715718
C,0.25686330998,0.744678338985
C,0.0179031933414,1.07198390598
B,-1.792526425,2.49218058549
D,1.07014634878,0.525518479303
D,1.90869746746,0.0488367490749
A,-2.66893176178,2.50067207853
B,-1.33538587602,2.28953707276
A,-1.68634882626,2.31162001756
A,-1.43822415887,2.26807622593
D,0.962104208794,0.0210767174428
A,-1.70554836815,3.01543120787
A,-1.78575866416,2.18917881586
C,-0.295757672164,0.862461920316
D,1.81555525489,-0.0384493169559
B,-1.88862840381,1.72447410267
D,1.57092368011,0.214887419842
D,1.46394954546,0.122633283756
D,1.94657048482,-0.161854235805
B,-1.49818166069,3.02374886551
A,-1.69844743566,2.77093013977
B,-1.58526984282,2.86801361098
C,-0.198523539909,0.603354328458
B,-0.978040283153,2.4995197122
D,1.48584866136,-0.101938410214
C,-0.189098129796,0.344648009231
A,-1.31928703404,2.47374128187
B,-2.57715270529,2.10311799023
C,-0.119627113411,0.591996736015
B,-1.47403874156,2.4131649052
C,0.0971882944904,0.52550078446
D,1.54847119088,0.401915691796
A,-1.64734048833,2.0972350296
D,1.896323222,0.00988411387514
D,0.624342962612,0.488027773176
C,-0.461983527545,1.18595883282
A,-1.46919452226,2.22885924791
C,0.104950401035,0.423330322938
D,1.0735520383,-0.338229690784
A,-1.17335166719,2.30183278006
A,-1.60237984442,2.10893935184
B,-2.13244648475,2.64831266044
D,1.34516870419,0.0925744434611
D,1.54462707359,0.447838382196
B,-2.05594908387,3.39394811958
A,-1.77508953087,2.05718784102
B,-1.90283238628,2.24747474098
A,-2.25071695878,1.97933117387
D,1.84567962006,-0.170700483048
B,-1.40323767135,2.88313845117
D,0.962676320406,0.458397069143
C,0.217355104796,0.856534980919
B,-2.19102020814,2.76609908887
B,-1.59950474291,3.29495341174
B,-2.37349436913,2.73226921443
