class,x,y
D,0.322927558128,-0.367615357006
B,1.41493048425,1.24109913895
D,0.491547317151,-0.318552006136
A,-0.622805790497,-1.89576593644
C,1.91879378564,-1.0260179422
C,2.44059797747,-0.377345626365
D,-0.713087152472,0.0758803317162
B,0.671425537492,2.31349440728
B,0.0926689320873,2.46740392153
D,1.21274542,-1.95089346358
A,-0.498679269193,-0.861285942331
A,1.60831992132,0.153208345231
A,-1.43812156214,-0.364102657648
D,1.23809640699,-2.10738080233
D,0.934361723524,0.180551463905
B,1.23855875427,1.81038039135
C,-0.431640502581,-0.13063888981
D,-0.771643391065,0.648430095629
B,1.15256121087,1.82528165598
D,0.521748785324,-2.16649880381
D,-0.492202357772,0.0908378672155
A,-3.29714173046,1.05257582092
C,-0.908689069406,1.22558097091
A,-1.73285643855,0.455629388451
D,1.7748541741,-2.30771573746
D,-0.192366475473,-0.570698517052
C,-1.71927863448,1.52387355853
B,1.05378338287,0.354007232004
B,0.415140511004,0.506825790855
A,-0.0587974574884,-1.66641011369
D,1.26882201292,-1.26975622532
C,-0.0277888383232,0.707840046655
A,-2.20064017961,0.550544231871
A,2.03584901935,-1.66240815292
C,-0.398198938364,0.295924864057
B,0.487948189968,1.99362999035
A,-1.82061462118,-1.79574165984
A,-0.314168096017,-2.46749179711
D,1.97803781369,-3.1235262806
D,-0.175641677328,-0.365818985646
A,-1.64792925855,-1.25620197069
C,1.65845597926,-0.249097383368
D,0.0578978419019,0.401759893931
A,0.975873071968,-1.48224309981
D,0.203972778434,-1.21783478052
C,-1.86604458265,2.79102952482
A,0.0784739370458,-0.223138060187
C,0.931938989556,-0.279272885786
B,0.992965439541,0.958577921477
D,1.53817154345,-2.14423962054
D,0.288927097821,-1.7633527359
D,1.19048688451,-1.06808512622
A,2.29325982186,-1.42732141064
B,0.00171046599182,1.29443903398
A,0.723570980319,-1.51280113801
A,-2.25421555308,-0.987292220209
C,-0.971815375115,0.652591921238
B,1.52133435273,1.05943338384
B,1.43801968529,1.56820881465
B,0.415591954666,1.2437752377
C,-0.989894598641,0.686520571516
D,-0.307930489442,-1.70153561224
B,-0.0823140754162,0.622565438427
C,-1.03704429806,0.356987791087
A,-2.61100694161,-0.50073000483
A,0.873922605203,-0.00729409539526
C,-3.44069440416,2.76358837168
A,-0.23200177044,-0.724369581081
C,-0.362933896706,-0.144134890784
D,1.32294198474,-2.31767231729
A,0.905329268221,-1.394370872
C,-3.01672664329,3.15241288394
A,-1.49635307165,0.799580869816
D,1.14288695416,-1.40394128608
D,1.26116141079,-1.76380563335
D,0.242404796061,0.235320891945
A,-1.47819720181,0.0885521190086
