class,x,y
C,-1.95388893284,0.897318230786
D,-0.67677408962,-0.879554811018
B,1.20549595142,-0.94940922778
B,2.51661162933,-3.74081936691
D,0.201418576093,-1.32213562589
A,-0.29698934808,1.58863131234
C,-0.988958856495,0.435548161694
B,1.28889467067,0.698040718841
A,-0.543694002467,2.20217830178
A,0.269258142684,0.83816775795
A,0.186478790796,0.137587282964
A,-0.86805653949,3.12057249843
D,0.800825642865,-1.94066130152
D,-0.00445500717662,-1.12510414677
D,0.357793502581,-1.53412949019
A,0.263950680074,-0.0578107386743
A,-0.339809116087,1.63717736022
B,0.319844574942,0.650988514978
D,-0.0309637979811,-1.00985256501
C,0.337398704449,-0.566922876388
D,1.37482618188,-1.83776527012
A,-0.342461616642,1.67062539448
A,-0.519740909151,2.15598757789
D,0.307908753595,-1.43745039315
D,-0.311570474249,-1.38045950848
D,-0.0781441561587,-1.16761961418
A,-0.104246904402,0.937755582247
D,-0.565445464672,-1.24009291418
B,-0.124324823123,1.40598302812
A,-0.327430958246,1.62602771538
A,-0.483775686593,2.09172325454
C,-2.02967954155,1.13252733676
A,-0.921674265683,3.32689329877
B,-1.05470100418,1.35869017045
B,0.815841372864,0.151471172466
D,0.569690539413,-1.52356421894
B,1.52953017551,-0.267063679702
C,-3.75436060012,2.12276596398
C,-1.59064364617,0.687887142798
A,-0.902069826315,3.36480431814
C,-2.84698969723,1.63835043161
B,2.32206060404,-0.359632693207
B,2.8094423869,-1.47958371158
A,0.210059763685,0.00536986742103
D,-1.39594653525,-0.622900197551
A,0.101297595788,0.339833274133
C,-0.574230530673,0.0788576800527
D,-0.039756805764,-1.16586641509
A,0.0874203254142,0.412853179195
A,-0.324382199137,1.62057573262
B,2.01136080348,-2.08873104022
C,-0.10855582625,-0.118144061008
B,1.0971162513,-0.476436933856
B,0.118573255432,-1.44589438345
C,-0.0231705906624,-0.218036959332
C,0.45652396275,-0.454240271949
A,0.0358665922208,0.553502880611
D,0.0857950948483,-1.53858024361
A,-0.443534588415,1.97431045943
D,0.912843045311,-1.68439576585
C,0.318516758581,-0.486899431312
D,0.241113567822,-1.0516909014
B,1.04358545187,-1.61025295756
A,-0.452979068899,1.91886741011
B,1.02820789526,-0.853161950467
C,-0.906941589802,0.214571663122
A,-0.0687206136223,0.928183512002
D,0.59772155463,-1.64520590211
C,-2.26757097461,1.2405535649
C,-1.43024699961,0.737254224323
A,-1.15528625028,4.02908623531
B,1.84599918424,0.0765763073528
D,-0.4453998133,-0.646322211572
A,-0.489178369193,2.02379242317
C,-0.564524447185,0.101881509021
B,0.222379911409,0.735319691433
D,-0.0730596339974,-1.25814784356
C,-1.43881840186,0.757387029428
C,-0.82406401197,0.315027097515
B,2.06789695588,-3.07557844521
B,2.22760249716,-1.02918684095
D,0.653628711704,-1.53720817189
C,-2.24284645532,1.2167832572
B,0.0432176909991,0.271117657087
B,4.01454767512,-2.03606429507
A,0.0366891265828,0.585616713164
A,-0.363654015784,1.72706354003
C,-1.00542378461,0.423235404022
D,-0.126114566257,-1.22355103069
B,-0.366906592704,1.78985102521
D,0.318016483203,-1.69960756271
B,2.40142994261,-3.1196603402
B,1.77842526014,-0.988553160426
C,-1.23648940596,0.609296108856
B,0.725510495925,2.24551299077
D,0.517402188909,-1.77193382801
C,-2.64583818498,1.42374204444
C,-0.70069730345,0.0969458435882
C,-0.547183798456,0.0213033641231
D,0.644432892637,-1.74742203876
C,-1.92835907071,0.933972747851
C,-2.51519207875,1.22234800203
B,1.06638817704,-0.846828771358
A,-0.295892323567,1.47618551637
B,1.79017535234,-0.37255522748
B,0.740182500062,-0.938505976563
B,1.82227936919,0.109942914445
B,1.6082546132,-1.04167003411
D,-0.597800329416,-1.3151604215
D,0.483892339421,-1.26015084893
C,-3.71528739531,2.40157463506
D,0.157918791537,-1.61765992547
C,0.959336588049,-2.02399160235
A,0.0600707805268,0.505792513768
C,-0.640114376263,0.132757900595
D,0.350624995317,-1.5004675592
B,0.929074746133,0.120048903691
B,0.990585984627,0.605117497989
A,-0.576335153273,2.38980051396
C,0.891616514442,-0.8043734137
C,-1.08945037851,0.491221200152
C,-1.0888838675,0.477168775341
A,-0.537489391629,2.22750084225
C,-1.77560581713,0.779508006178
A,-0.62454427546,2.47063269541
B,2.86092807417,-2.30867317975
B,3.62814657298,-3.90987185136
A,-0.502340452811,2.20997079346
A,-0.67243552399,2.5203853627
A,-1.20170869704,4.17658984986
D,0.186989951879,-1.50858012827
C,-2.2419789028,1.16023874328
C,-1.76385049932,0.873843271919
D,0.655787570884,-2.14858913059
A,-0.784450617061,3.01077323041
B,0.528158342764,-0.451460900257
D,0.437442319987,-1.44316230814
D,-0.0350244762701,-1.61540804693
A,-0.120479981171,1.06920954833
A,-0.38294246502,1.75426984914
D,0.0283236935036,-0.86873812029
D,0.0433439154712,-1.5508354666
B,0.686915400167,-0.580980357362
C,-1.41163873695,0.701223523914
C,-2.22320965701,1.0922722576
D,1.41982087494,-2.0091145335
B,1.67559528992,-0.789380549102
C,-0.416768643723,-0.0975898367229
A,-0.436206491718,1.96295692135
A,-0.278138599511,1.48654056858
