class,x,y
D,0.0882648160581,-3.52056429906
B,4.90753299265,5.30516172795
A,-3.79300821169,1.33641623105
D,4.73348230435,-1.29201897892
B,-3.30636145555,1.3145435802
D,0.320438238819,-2.2111938797
A,-2.74137152755,5.07858734693
A,-3.83836084954,5.17466723214
A,-3.14253773736,-0.680451433476
B,-1.74356309814,-1.35583385333
D,-0.110791853231,-4.99459942981
D,0.36910898253,-2.10120732763
D,2.73002794166,0.825207856168
D,-1.26490057153,-3.12662168381
B,-0.724110346004,1.66724114316
D,0.839537851947,-3.40445683669
C,1.87950545382,3.01092372165
C,2.88376708068,-1.86431216459
D,2.77346174158,-0.51319744081
C,2.82488813314,2.84064488104
D,2.64999807857,-3.17759868921
C,2.41454119344,0.693827379532
D,0.53354690857,-2.77725096675
C,4.43342503699,1.7379013126
B,1.41968160355,2.65683280906
A,0.816888551446,0.474491523554
C,1.34347951785,1.61368822303
D,-1.45332892245,-2.79464289605
B,-0.508731624868,0.990267034392
B,0.245971727956,4.24195977938
C,-0.613302250477,1.22073716734
C,2.76968616425,1.48925159404
B,-3.58397027498,3.28657664297
B,-0.178122672222,0.86071151094
C,4.58037448817,0.229748865256
B,-0.360078412247,0.650520896486
B,0.472549318551,-0.641733449826
C,4.0657126367,-1.86382539661
C,-0.156857590929,1.10591891306
A,-4.95058995496,4.60346400787
A,-1.33288769599,3.5515361539
B,-0.210551170215,2.38763418512
D,0.320438292407,-5.05443847281
A,-2.69377799637,3.24211637554
A,-5.90894395103,3.70954262436
D,1.52768832604,-4.98990838336
C,4.5437807383,-2.11846083028
A,-3.08891587625,0.0325925854083
A,-3.31643015033,5.73765719496
A,-3.49898602337,2.45028582923
A,-3.93533229507,2.84545336001
B,-2.61354309453,1.92475972702
B,-1.03991969515,2.82881753804
A,-3.38268290737,3.73225541507
A,-1.4060264891,0.173838360598
A,-2.73170116464,4.06568459813
D,0.394022791211,-2.2512928143
C,1.40966969481,0.444193647702
C,2.56476685219,-3.30649869998
A,-2.80690465889,1.06056007226
D,1.80458073033,-5.13075429006
D,-1.24466391761,-0.532862150111
C,2.95151667033,1.16107640755
B,-0.292708769484,2.32043534125
A,-5.02918529147,0.649658308033
A,-0.664446725839,1.97364447964
C,6.65620927902,-3.18628404986
D,2.55604711474,-2.902418269
D,-2.46200705869,-3.19854914242
B,0.699351804093,0.6082860105
D,-2.73702241526,-5.65743989047
D,1.77649868898,-4.3859296935
C,5.8824181509,-0.754066471411
C,4.13550759267,2.01334474542
B,4.65207815485,2.29103342726
C,2.08601891652,-0.448705608934
B,-2.0296435675,-1.72000632077
C,2.11030028962,-1.11272689983
C,2.27855327941,3.03897424821
B,-2.12218946838,-2.21782636139
C,1.59468584912,-5.76965706329
B,-0.990444624568,1.96489865079
D,-1.33113047013,-4.20104958583
C,1.93685073065,1.37612107705
C,5.37865819188,-1.86117064303
C,1.58187553724,-0.654838230869
D,2.61427940989,-0.807815888861
B,1.48305898453,1.24278647931
A,-3.5486342322,2.95773908525
D,-1.36723245442,-6.04821352631
B,-0.56796307194,1.06950198988
A,-3.05878293023,3.95547087363
D,-0.500831749849,-3.9307795193
B,-1.8038208041,3.16531686869
B,0.99691282809,0.500921203805
B,-0.0792219487981,-0.0842644275563
A,-1.94078943371,4.11815052138
D,1.24549699542,-0.78317438902
B,1.18111340967,0.858882634774
D,3.08803662202,-7.25481106275
B,-0.737164852113,-1.48590217726
B,-0.403441602379,2.42026805087
B,0.220082796336,-0.131707514623
C,2.49969742129,2.0872377772
C,1.41699703681,-2.89301646811
B,3.99437452304,-0.319463246915
A,-5.41207719583,2.6827609998
C,1.41309636504,-0.0428147351425
C,1.49927869177,-0.189286113736
D,3.51713084472,0.821304200139
A,-3.47846663506,-0.312519063988
A,0.0342568537605,0.502987141316
C,3.62025746879,-0.762318603884
D,1.84855062956,-4.95199866109
B,2.25697328666,1.69416976406
B,0.556671157044,-1.01248711279
C,3.59619515778,0.459042781064
D,-0.281045832872,-1.1062729281
C,3.32233642519,2.48088438701
A,-1.55786134541,1.61849505356
C,0.599292996179,-1.87671306777
C,0.815521739739,-1.53547954531
C,2.34328310727,-2.3325406174
D,1.52187865124,-3.69684401693
D,0.111081768715,-2.84308269097
A,1.9777437095,3.41759141195
D,1.51005768009,0.522382623329
C,2.64218327368,-1.62051386007
C,2.47961444294,-2.08736652523
D,2.25886980031,-2.22671157014
B,-1.89359394646,1.94940540684
C,2.93447683355,2.26354967783
A,-1.17649238641,0.198921470628
B,-0.211264740812,3.93394318977
C,3.33165146632,2.08326099827
B,-3.29190270459,3.68171411767
B,3.19571390793,-0.787975552182
B,-2.1867963443,-0.977583073142
B,5.35258977009,0.120610974799
B,-3.07647971917,-0.5445536463
C,6.0852011028,0.126607971786
A,-1.87820183278,3.1495659222
A,-1.56489943197,2.40389275534
A,-1.59123115413,0.532964250342
B,-2.94257872624,1.87431290241
C,1.36449818273,1.00257684787
D,0.278137707918,-0.851293451668
A,-3.26548688909,3.25652190167
C,2.61223532449,-0.058447929194
B,-1.34189906149,1.79975058808
B,-1.59966169976,2.87018327707
C,6.10754413833,0.93593748495
B,-2.86897175176,-1.65438556987
D,-0.904324260073,-5.22457835636
C,1.68910971525,1.48729441893
B,2.94957794058,-0.132557276174
A,-2.00332700274,0.630303514639
B,-1.38415919052,1.07831142566
A,-1.58947486324,3.90409372476
A,-2.93191326937,2.86428323864
C,4.38846583999,1.8136887148
B,-1.65149572643,2.70451070717
C,3.58079433091,0.200396935092
A,-2.49766078668,0.821375566329
D,-1.97005237958,-1.03583878583
C,3.77279176792,0.821340410441
B,-1.11216893657,0.113743899073
D,2.31363001818,-0.139973003535
B,-1.67912834551,-0.232419979392
C,3.34535433001,0.333637663003
B,-0.890072456708,1.80371064377
B,-0.585519954013,-0.106940495118
C,2.96547738021,-1.83409465422
A,-0.430253665427,2.8112777307
B,1.9951258423,-1.01621707066
A,-3.58409493436,2.09895686739
C,3.47821166352,-0.576815674618
D,-4.69712912551,-1.20241982334
A,-3.60385776761,-0.56441202297
B,-2.45987267015,-1.25562635437
C,4.28104402703,-0.982388337975
B,0.952763817447,3.90008193567
B,-0.403203701965,-1.03870894233
D,2.33988109372,-2.50647390949
D,0.934813826478,-4.16476502046
D,1.09483831566,-3.12489788177
B,0.519548461553,0.978694312166
C,0.859981087862,3.18832057403
D,2.27735762611,-2.39399066321
A,-2.87604973722,1.21990488806
B,-2.72835397874,2.9808149047
D,-0.432655999999,-9.07872367355
B,-0.769853137008,-0.230631501914
D,4.06364263334,-1.67167993555
B,-2.93476584014,4.69340625557
B,-1.01636785864,1.64948103984
A,-1.5985947455,-0.523486500009
C,2.45156779591,2.29304607873
A,-2.72411279582,3.58774316888
C,0.433298566742,-1.26037381724
C,2.13247363553,-0.855967323781
B,-1.47979066987,3.68731835607
C,1.4819982658,-2.75207908433
D,-1.80359739291,-1.92306439119
C,4.18988095695,-1.2730732087
D,-2.49410113346,-4.53938482668
A,-0.506834252429,2.88050978528
D,-2.31184114741,-6.23663267944
D,-0.77098568149,-4.11518889344
D,-0.43015270337,-2.18278189643
D,-2.15875138476,-5.50124614193
B,0.437575134756,1.08741739057
D,-2.48449557344,-4.22246295591
D,-0.257385419514,-4.05240567284
A,-2.64149478928,3.1166262738
D,-2.03648087454,-2.18532884125
B,-0.176195445026,-0.33155367311
D,3.6106782396,-3.64762587326
B,-2.50403524048,0.66910532338
A,-6.363648019,2.9523384714
C,4.16067963931,0.273908003935
B,-1.69897575832,-1.42680153602
A,-5.42523769703,-1.00774437634
C,2.7191871376,1.68653353757
A,-0.44335716507,0.846564116401
D,-0.735048772398,-2.24407058962
D,3.04431716453,-0.429135950277
A,-2.580363047,2.93624882605
C,2.93522370063,3.46811366149
D,-0.312698175066,-2.2651712843
A,-1.06939433046,-0.66632037512
C,4.86346295591,-1.96988169521
C,3.98582580347,1.57297733331
A,-1.56947986927,0.540568212404
D,0.16797243411,-3.52779920976
A,-3.67906197335,0.82792394845
B,2.93835445584,2.50470966062
D,-1.94887517645,-2.49966646136
C,4.13137420664,0.576398624404
A,-4.92933410827,-0.42052086871
D,0.487169365356,-3.03812999913
B,0.590026083668,-0.271510840087
D,2.02780478159,-2.86841313732
C,3.51455176877,-1.40606987667
C,2.41986046037,1.28248365669
D,-1.16581786959,-2.50163571885
B,2.67979164666,-2.41186212508
A,-1.54314476677,0.231743380249
D,-1.29007304799,-1.27256277723
C,6.78097784074,-4.26828721574
B,3.43431167745,-4.30687006574
D,-4.46003886531,-0.179244082645
C,1.77725905032,0.748956480625
B,-1.61312364295,1.72213719754
A,-5.71864717654,2.19545842353
C,2.12228422346,-2.42858799352
B,-0.587251975047,2.3898147323
C,1.01230565171,-0.411827988386
D,2.79784273181,-6.58345538818
A,-1.8826505675,1.33186558741
D,1.30534920776,-5.50479940263
A,-0.129585875525,3.64062672312
D,-0.277548213759,-3.45419038395
B,-1.22323279278,2.91189503006
B,2.15934138986,1.94388055312
B,-0.0182335171351,-1.02628516683
C,5.26272099447,-0.0545069125326
A,-4.81642384009,1.045781847
A,-0.358272659267,5.10827324718
A,0.0220349862792,-0.222868162735
C,2.29713006457,3.54782478901
D,-3.20527146652,-4.52044750401
B,-1.11177431376,2.8698722414
C,-0.00963851569783,-2.10167975182
A,-3.57423526404,2.29783445883
C,2.32655547156,-0.844642381058
B,-2.13963448851,0.766475268678
A,-2.7574844107,-1.12333658601
C,1.99980494028,-1.43599599878
C,1.94950297874,-0.030144371573
C,2.69100373576,-2.24751885048
D,3.85250457509,-2.34360431412
D,-1.18058079614,-4.97227726214
C,1.92014044833,-2.41935999303
D,-1.25032062224,-3.9225716756
B,-0.510454861868,4.12664570084
A,0.311292049541,1.99320072085
D,1.19208220537,2.13604140118
B,-2.93346097597,-2.3416531928
D,-0.329793745933,-0.96261801074
A,-1.71114503516,-0.167576559986
C,1.68235782639,-1.50246430685
